InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
agricola_p16.pddl,1800,1800,1800,1800,1162.58,1225.23,1800,673.67,1800,1800,1800,1800,1669.17,1800,1800
agricola_p17.pddl,1800,1800,1800,1800,1234.22,1392.65,1800,1661.13,1800,1800,1800,1800,1800,1800,1800
agricola_p18.pddl,1800,1800,1800,1800,1283.83,1387.14,1800,1800,1800,1800,1800,1800,1800,1800,1800
agricola_p19.pddl,1800,1800,1800,1800,1238.64,1520.6,1800,1800,1800,1800,1800,1800,1800,1800,1800
agricola_p20.pddl,1800,1800,1800,1800,1638.99,1442.09,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p01.pddl,1800,1800,1.54,1800,1.39,1.58,0.44,0.66,1800,1800,1.57,200.07,0.8,1.65,1.85
caldera_p02.pddl,1800,1800,1800,26.2,1.45,101.3,1.21,1800,1800,1800,1.85,200.43,1.1,4.01,4.29
caldera_p03.pddl,1800,1.81,1.78,28.39,1800,3.77,1800,2.47,1800,1800,1.8,200.6,1.1,3.29,3.54
caldera_p04.pddl,1800,2.03,1800,21.33,6.56,2.82,1.29,1800,1800,1800,1.81,200.52,1800,3.8,1800
caldera_p05.pddl,1800,1800,76.71,165.01,2.58,58.9,43.05,100.45,1.4,1.5,74.55,205.49,7.55,1367.34,1362.46
caldera_p06.pddl,1800,10.11,20.8,586.25,3.55,203.21,119.97,340.91,1800,1800,20.43,210.31,8.45,208.38,210.61
caldera_p07.pddl,1.07,88.1,148.1,238.97,2.27,53.73,43.61,134.29,1.11,1800,145.15,204.81,6.21,678.33,675.53
caldera_p08.pddl,1800,12.7,7.99,72.33,1.93,2.48,12.64,20.54,0.75,1800,7.62,202.47,3.21,149.4,150.36
caldera_p09.pddl,1800,1196.78,990.52,1800,50.75,54.34,1102.96,1301.48,48.67,38.67,1800,558.36,1800,1800,1800
caldera_p10.pddl,1180.64,1800,1800,1800,11.07,1350.94,1800,481.41,9.24,6.79,936.33,484.28,301.88,1800,1800
caldera_p11.pddl,1800,1136.45,986.53,1800,49.6,1800,832.77,1112.09,49,37.31,992.15,732.12,1800,1800,1800
caldera_p12.pddl,1338.71,1800,957.47,1800,18.92,1800,607.4,915.91,17.96,15.48,961.21,462.98,1800,1800,1800
caldera_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,594.93,1800,1800,1800,1800,1800
caldera_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1572.44,1800,1800,1800,1800,1800
caldera_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p01.pddl,1800,3.93,3.37,21.72,4.59,5.68,5.02,3.37,1800,1800,3.3,204.49,2.71,8.15,7.93
caldera-split_p02.pddl,3.07,4.35,3.74,65.06,6.15,4.4,22.68,13.32,1.74,1800,1800,206.13,2.56,9.97,10.36
caldera-split_p03.pddl,1800,3.78,3.54,86.53,4.84,12.73,8.47,9.78,1800,1800,3.46,204.47,2.52,8.67,8.76
caldera-split_p04.pddl,2.16,3.92,3.28,58.6,4.96,7.92,50.35,18.57,1800,1800,3.51,203.38,2.68,11.66,10.67
caldera-split_p05.pddl,20.17,258.44,22.52,263.84,3.79,10.55,1800,913.44,6.59,6.75,23.36,405.99,5.63,482.13,468.39
caldera-split_p06.pddl,36.08,57.18,81.04,1800,15.96,18.94,1800,907.87,15.18,16,83.14,773.12,8.93,1800,1800
caldera-split_p07.pddl,19.77,18.21,13.33,237.54,8.83,11.18,71.48,898.31,5.01,4.99,13.38,394.38,4.81,290.07,288.48
caldera-split_p08.pddl,5.62,1800,1800,83.85,1800,6.28,85.37,203.62,3.02,3.28,8.23,236.95,4.13,121.17,122.61
caldera-split_p09.pddl,1800,1001.08,1800,1800,1450.64,1445.07,193.4,990.64,1464.66,1547.98,1800,1800,328.8,1800,1800
caldera-split_p10.pddl,1800,1800,1800,1800,44.24,48.49,98.46,901.72,158.37,129.48,1800,1800,1800,1800,1800
caldera-split_p11.pddl,1800,1800,1800,1800,1800,1800,1056.85,1491.78,1800,1800,1800,1800,1800,1800,1800
caldera-split_p12.pddl,1800,1800,1800,1800,1800,1800,474.22,978.67,1800,1800,1800,1800,1800,1800,1800
caldera-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p14.pddl,1800,1800,1800,1800,8.22,523.38,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p16.pddl,1800,1800,1800,1800,3.91,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p17.pddl,1800,1800,1800,1800,1800,222.57,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
caldera-split_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p01.pddl,1800,1.7,2.2,0.36,2.19,5.11,4.3,14.9,0.36,1800,2.2,200.09,0.75,4.8,1800
data-network_p02.pddl,1800,1800,2.45,1800,2.39,6.38,5.71,11.45,0.74,1800,1800,202.87,0.86,6.7,7.31
data-network_p03.pddl,108.23,70.72,89.2,1800,3.3,3.53,16.58,59.69,0.57,1800,85.81,200.82,4.5,212.67,215.68
data-network_p04.pddl,1800,619.91,921.3,11.37,73.97,74.38,62.12,1800,41.14,42.85,845.46,302.88,34.19,1800,1800
data-network_p05.pddl,1800,982.33,928.98,2.31,3.5,46.67,1800,1800,2.41,2.49,1800,210.5,49.53,1800,1800
data-network_p06.pddl,1800,860.77,926.04,1800,1.53,53.38,1800,1800,1800,1800,922.79,345.87,89.22,1800,1800
data-network_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p09.pddl,0.62,5.19,4.73,2.08,2.81,10.83,8.55,20.53,3.31,1800,4.74,210.85,1.09,29.29,29.32
data-network_p10.pddl,231.48,1800,931.78,7.02,7.32,3.45,20.94,41.34,21.16,25.32,621.71,205.86,6.02,1099.25,1091.98
data-network_p11.pddl,1800,1800,36.73,0.69,3.2,3.63,15.98,48.54,0.7,0.69,36.5,200.88,1.36,167.08,165.05
data-network_p12.pddl,1800,1800,898.99,0.81,1.92,3.94,12.61,96.96,0.8,0.79,899.16,204.49,1.51,651.65,650.12
data-network_p13.pddl,402,713.16,741.61,1800,2.88,10.55,50.4,155.76,1.71,1.76,816.12,204.83,6.09,972.58,956.57
data-network_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p15.pddl,21.04,27.93,31.79,1800,3.92,4.51,31.18,128,1800,0.95,31.4,201.81,1.72,273.27,273.77
data-network_p16.pddl,1800,1800,1800,1800,1.84,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p17.pddl,1800,660.32,1800,88.72,41.48,42.6,1800,1800,63.44,63.31,914.96,208.24,170.65,1800,1800
data-network_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
data-network_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,288.78,1800,1800,1800
data-network_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p01.pddl,1800,1800,1800,1800,6.61,1.73,1800,1800,1800,1800,1.03,198.28,1800,1800,1800
nurikabe_p02.pddl,1800,1800,1.01,1800,1.31,1.72,1800,1800,1800,1800,1800,198.33,1800,1800,0.67
nurikabe_p03.pddl,1800,1800,1800,1800,3.84,5.14,1800,0.45,1800,1800,1800,198.83,1800,1800,1.67
nurikabe_p04.pddl,1800,1.15,1.56,1.94,1.78,4.4,0.84,0.76,1800,1800,1.56,199.33,1800,2.51,1800
nurikabe_p05.pddl,1800,5.86,4.77,1800,4.96,5.67,3.46,11.23,0.76,0.82,4.76,200.57,3.72,65.26,64.79
nurikabe_p06.pddl,1800,1.74,1800,1800,3.32,12.66,2.62,2.73,1800,0.79,1800,200.33,1800,8.07,8.15
nurikabe_p07.pddl,1800,107.89,94.59,83.26,2.96,11.29,6.51,151.26,1800,1800,94.04,201.68,18.44,1193.95,1182.84
nurikabe_p08.pddl,1.91,7.3,4.79,6.7,3.1,27.09,3.36,42.86,1800,2.03,4.37,201.8,2.83,70.01,68.97
nurikabe_p09.pddl,5.88,419.77,917.24,165.45,5.93,32.85,28.9,906.19,4.73,6.08,909.16,204.38,16.38,1800,1800
nurikabe_p10.pddl,10.31,798.83,921.59,43.4,7.69,24.49,24.37,973.13,7.33,7.38,914.61,204.58,35.26,1800,1800
nurikabe_p11.pddl,482.89,1000.65,1036.24,1800,139.27,782.09,719.9,941.55,765.31,934.69,1091.04,241.54,1800,1800,1800
nurikabe_p12.pddl,245.84,1800,436.93,913.19,494.75,524.15,335.93,924.91,454.44,571.91,435.61,228.81,480.55,1800,1800
nurikabe_p13.pddl,1800,1800,1800,1800,646.66,1800,1800,1800,1800,1800,1800,1751.69,1800,1800,1800
nurikabe_p14.pddl,1800,1100.55,1800,1800,860.72,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p15.pddl,1800,1800,1800,1800,358.99,414.8,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p17.pddl,1800,1800,1800,1800,1391.41,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p18.pddl,1800,1800,1800,1800,44.9,434.69,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p19.pddl,1800,1800,1800,1800,82.34,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
nurikabe_p20.pddl,1800,1800,1800,1800,391.31,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p01.pddl,1800,1800,1.36,1800,1.72,2,1800,1800,1800,1800,1.4,198.9,1800,1800,1800
organic-synthesis_p02.pddl,1800,0.74,1800,1800,1.77,1800,1800,1800,1800,1800,1.3,198.77,0.63,1800,1800
organic-synthesis_p03.pddl,1800,1800,1800,16.04,18.23,35.92,1800,1800,1800,16.78,1800,215.36,1800,1800,3.89
organic-synthesis_p04.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p05.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p07.pddl,1800,0.9,1.49,1800,3.12,2.26,1800,1800,1800,1800,1.41,196.08,0.84,0.85,1.51
organic-synthesis_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p09.pddl,11.68,13.1,13.37,10.92,12.59,33.75,1800,1800,12.43,12.28,13.13,207.17,12.47,1800,1800
organic-synthesis_p10.pddl,1800,12.88,13.37,11.19,33.12,34.88,1800,1800,12.18,12.96,13.7,207.25,12.86,1800,1800
organic-synthesis_p11.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p14.pddl,1800,4.09,4.51,1800,4.96,1800,1800,3.59,1800,3.78,1800,203.07,3.75,3.29,3.02
organic-synthesis_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p01.pddl,1800,42.17,46.84,1800,40.52,1800,1800,1800,1800,1800,37.52,249.53,1800,1800,1800
organic-synthesis-split_p02.pddl,36.66,1800,43.84,50.02,45.39,83.97,45.86,1800,1800,1800,37.9,245.34,47.05,1800,1800
organic-synthesis-split_p03.pddl,1800,51.54,54.64,1800,58.93,95.83,66.39,292.33,49.25,48.37,52.93,362.36,51.84,1800,1800
organic-synthesis-split_p04.pddl,71.89,1800,49.87,50.9,58.26,86.65,55.71,48.52,49.72,49.53,52.68,315.41,50.1,52.39,54.23
organic-synthesis-split_p05.pddl,49.1,62.23,63.12,55.13,68.32,110.18,59.88,52.66,1800,55.73,58.34,353.8,60.98,55.6,68.18
organic-synthesis-split_p06.pddl,264.17,145,146.58,145.09,161.77,215.06,148.49,138.16,134.52,131.59,144.31,437.55,142.95,153.42,154.23
organic-synthesis-split_p07.pddl,31.16,1800,1800,1800,43.94,61.9,1800,1800,28.1,1800,1800,229.52,1800,1800,30.57
organic-synthesis-split_p08.pddl,967.96,1800,1800,1800,1800,1800,1800,1800,808.99,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p09.pddl,39.99,50.13,47.82,45.68,43.2,1800,56.66,446.89,1800,1800,1800,379.94,1800,41.91,51.47
organic-synthesis-split_p10.pddl,1800,1800,49.06,1800,43.38,1800,54.44,451.61,39.17,37.94,43.65,369.44,1800,41.72,48.78
organic-synthesis-split_p11.pddl,1800,233.49,240.33,1800,232.93,289.93,410.43,1151.1,224.81,226.78,227.43,549.56,234.53,447.1,448.04
organic-synthesis-split_p12.pddl,1800,124.14,126.54,129.16,143.76,201.69,260.33,1800,119.82,120.51,116.95,362.69,127.66,247.02,256.24
organic-synthesis-split_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p14.pddl,1800,53.86,52.39,56.59,54.69,96.59,63.9,70.71,57.63,58.79,52.97,359.83,52.17,55.75,57.27
organic-synthesis-split_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1690.72,1800,1800,1800,1800,1800
organic-synthesis-split_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
organic-synthesis-split_p19.pddl,1800,382.46,381.54,239.65,53.15,518,609.33,1263.85,350.05,364,384.36,681,381.19,1800,1800
organic-synthesis-split_p20.pddl,1800,1800,1800,1800,55.83,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
petri-net-alignment_p01.pddl,7.99,23.8,12.9,3.49,12.43,4.54,465.06,977.22,1800,5.61,12.54,1800,6.25,648.85,662.37
petri-net-alignment_p02.pddl,9.29,97.31,24.05,4.21,13.6,13.21,409.6,916.74,1800,5.2,23.24,1800,7.16,1264.66,1243.69
petri-net-alignment_p03.pddl,131.71,170.71,70.88,16.31,17.9,16.05,1800,1800,13.93,1800,67.79,1800,13.73,1800,1800
petri-net-alignment_p04.pddl,265.23,1147.34,89.35,47.64,19.06,48.16,1800,1800,47.63,107.15,88.12,1800,15.24,1800,1800
petri-net-alignment_p05.pddl,522.58,42.76,84.94,42.85,43.46,44.13,1800,1800,42.14,1800,86.88,1800,34.85,1800,1800
petri-net-alignment_p06.pddl,429.74,43.58,71.99,49.8,31.99,47.13,1800,1800,1800,69.62,72.65,1800,27.16,1800,1800
petri-net-alignment_p07.pddl,462.05,85.12,90.22,47.7,48.77,44.47,1800,1800,39.35,50.76,91.08,1800,27.5,1800,1800
petri-net-alignment_p08.pddl,1800,1675.41,947.13,1800,2.95,1800,1800,1800,713.04,895.77,976.09,1800,299.69,1800,1800
petri-net-alignment_p09.pddl,1800,37.96,51.34,1800,22.86,1800,1800,1800,1800,1800,1800,1800,32.37,1800,1800
petri-net-alignment_p10.pddl,1800,1196.89,1453.23,1800,4.21,1800,1800,1800,1800,1800,1453.59,1800,399.91,1800,1800
petri-net-alignment_p11.pddl,1800,794.8,199.34,1800,58.2,1800,1800,1800,1800,1800,201.31,1800,58.45,1800,1800
petri-net-alignment_p12.pddl,1800,127.06,1800,249.31,70.68,186.32,1800,1800,1800,271.26,1800,1800,1800,1800,1800
petri-net-alignment_p13.pddl,1800,1800,197.74,1800,187.72,1800,1800,1800,1800,1800,192.44,1800,248.73,1800,1800
petri-net-alignment_p14.pddl,1800,1800,938.24,1800,58.58,1800,1800,1800,1800,1800,947.66,1800,230.35,1800,1800
petri-net-alignment_p15.pddl,1800,129.67,75.28,1800,80.58,1800,1800,1800,1800,1800,1800,1800,82.3,1800,1800
petri-net-alignment_p16.pddl,1800,173.29,130.43,1800,4.36,1800,1800,1800,1800,1800,1800,1800,116.64,1800,1800
petri-net-alignment_p17.pddl,1800,66.25,69.62,1800,4.41,1800,1800,1800,1800,1800,71.76,1800,78.78,1800,1800
petri-net-alignment_p18.pddl,1800,95.31,88.34,1800,142.14,1800,1800,1800,1800,1800,87.81,1800,86.48,1800,1800
petri-net-alignment_p19.pddl,1800,1800,55.19,1800,67.03,1800,1800,1800,1800,1800,55.2,1800,1800,1800,1800
petri-net-alignment_p20.pddl,1800,1800,1800,1800,16.5,1800,1800,1800,1800,1800,81.13,1800,85.33,1800,1800
settlers_p01.pddl,1.74,998.56,912.71,592.3,3.76,1800,347.2,908.5,1800,1800,911.37,198.93,69.89,1800,1800
settlers_p02.pddl,24.68,1060.76,930.81,619.5,2.55,96.21,403.54,923.6,104.66,1800,928.45,208.32,216.73,1800,1800
settlers_p03.pddl,12.04,1800,930.83,605.94,21.67,58.01,509.37,926.59,20.1,1800,937.35,204.87,234.87,1800,1800
settlers_p04.pddl,132.72,1218.54,991.42,709.01,125.83,253.3,822.72,1013.05,122.4,1800,1800,237.48,293.68,1800,1800
settlers_p05.pddl,1800,1800,1273.83,1800,1190.07,1646.06,1548.16,1800,1184.91,1800,1320.03,503.53,1145.1,1800,1800
settlers_p06.pddl,139.73,1186.53,967.32,711.01,468.86,204.65,862.47,1008.66,465.57,1800,972.27,232.44,285.12,1800,1800
settlers_p07.pddl,1800,1800,1800,1800,3.29,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p08.pddl,1800,1800,1800,1800,4.29,1800,1800,1800,1800,1800,1800,1104.57,1800,1800,1800
settlers_p09.pddl,1800,1800,1800,1800,3.59,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p10.pddl,1800,1800,1800,1800,3.48,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p11.pddl,4.05,1052.53,927.28,1800,3.57,94.25,909.41,908.47,5.94,1800,926.58,202.84,227.64,1800,1800
settlers_p12.pddl,7.68,1110.09,950.75,604.57,3.43,132.01,913.19,1003.9,8.55,1800,950.25,202,260.6,1800,1800
settlers_p13.pddl,266.23,1066.55,968.28,819.88,4.59,391.46,1109.5,1073.99,267.15,1800,963.73,215.23,1800,1800,1800
settlers_p14.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,696.4,1800,1800,1800
settlers_p15.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p16.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p17.pddl,1800,1800,1800,1800,1800,396.08,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p19.pddl,1800,1800,1800,1800,5.24,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
settlers_p20.pddl,1800,1800,1800,1800,1800,280.23,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p01.pddl,3.77,743.24,926.37,82.69,1800,195.83,378.04,905.67,88.09,86.1,967.97,315,182.95,1800,1800
snake_p02.pddl,18.51,786.02,901.73,390.13,3.45,1634.16,411.58,949.83,1656.76,1574.67,769.07,321.19,1800,1800,1800
snake_p03.pddl,59.48,794.16,1800,418.28,1800,1800,763.65,1008.44,1800,1800,1072.41,381.08,1800,1800,1800
snake_p04.pddl,1800,1800,715.31,6.32,2.82,1800,288.6,926.55,4.4,4.35,961.14,314.05,77.27,1800,1800
snake_p05.pddl,2.25,636.33,964.41,13.33,3.25,114.17,302.26,1040.3,11.5,11.41,964.45,314.07,95.58,1800,1800
snake_p06.pddl,44.41,772.09,973.66,398.42,4.6,1800,1034.03,935.42,1800,1800,992.35,334.68,1800,1800,1800
snake_p07.pddl,837.21,1800,1275.22,1800,1800,1800,1800,1800,1800,1800,1800,928.12,1800,1800,1800
snake_p08.pddl,1800,1800,1800,1800,5.18,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p09.pddl,3.44,766.15,955.78,31.64,4.34,33.97,917.88,1006.88,28.83,26.6,965.95,312.67,120.66,1800,1800
snake_p10.pddl,11,659.27,851.16,387.43,4.28,666.89,924.55,958.18,669.87,630.15,981.67,1800,1800,1800,1800
snake_p11.pddl,97.78,792.6,645.02,499.71,730.1,1800,1214.88,1068.95,1800,1800,989.22,371.92,1800,1800,1800
snake_p12.pddl,1800,1800,1622.88,1800,6.14,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p13.pddl,1800,1800,1800,1800,6.39,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p14.pddl,1800,1800,1800,1800,6.91,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p15.pddl,10.68,585.57,834.93,396.44,7.77,545.04,993.01,935.99,547.02,531.38,935.62,319.78,1800,1800,1800
snake_p16.pddl,1207.54,1800,1017.91,1800,1800,644.59,1800,1800,1800,1800,1800,1008.31,1800,1800,1800
snake_p17.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p18.pddl,1800,1800,1800,1800,1800,689.52,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p19.pddl,1800,1800,1800,1800,7.8,679.82,1800,1800,1800,1800,1800,1800,1800,1800,1800
snake_p20.pddl,66.41,1800,563.88,714.13,884.05,589.1,1086.8,1029.4,1800,1800,985.88,344.22,1800,1800,1800
spider_p01.pddl,1.3,958.33,922.61,5.97,1800,26.02,646.23,922.36,5.45,5.92,910.85,238.09,18.89,1011,1015.78
spider_p02.pddl,1800,979.37,946.07,13.04,2.72,15.12,922.2,910.52,1800,13.33,925.47,239.15,40.27,1628.9,1611.02
spider_p03.pddl,41.68,1800,1035.69,175.84,178.26,1800,1062.65,970.74,178.09,156.52,1059.25,258.39,1800,1800,1800
spider_p04.pddl,52.9,1009.72,1105.99,390.16,5.86,1800,1060.7,1063.31,398.11,380.59,1093.95,309.99,1800,1800,1800
spider_p05.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,434.8,1800,1800,1800
spider_p06.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p07.pddl,1.2,1081.8,924.56,5.39,2.28,7.24,407.46,1058.3,4.83,1800,922.58,209.88,16.86,558.39,551.82
spider_p08.pddl,2.23,964.97,1800,1800,917.78,15.7,917.68,931.02,12.7,13.31,1800,218.15,76.76,1800,1800
spider_p09.pddl,26.27,1033.36,1002.53,128.61,127.89,1800,1034.67,1800,127.16,128.37,1005.58,264.21,1800,1800,1800
spider_p10.pddl,208.36,1800,1800,1800,1227,1800,1413.34,1165.49,1800,791.43,1157.81,366.1,1800,1800,1800
spider_p11.pddl,1800,1800,1800,1800,9.92,1800,1800,1800,1800,1800,1800,491.53,1800,1800,1800
spider_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p14.pddl,1.36,1007.01,1800,5.43,1800,1800,430.49,905.46,1800,1800,925.05,211.22,35.54,1592.43,1595.64
